Time_Step,Stock_0,Stock_1,Stock_2,Stock_3,Stock_4,Stock_5,Stock_6,Stock_7,Stock_8,Stock_9,Stock_10,Stock_11,Stock_12,Stock_13,Stock_14,Stock_15,Stock_16,Stock_17,Stock_18,Stock_19
112,0.061223943,0.042156838,0.045821562,0.034595292,0.06676267,0.037739262,0.04140169,0.03942731,0.06329085,0.057290092,0.05076374,0.03605671,0.04422231,0.054025456,0.043801192,0.065735735,0.059824713,0.046057407,0.07034985,0.03945341
113,0.06148745,0.04213724,0.0458776,0.03440944,0.06714099,0.037742008,0.041421875,0.03945872,0.063357204,0.05736629,0.05062169,0.036001455,0.04429611,0.05377811,0.043856453,0.06558694,0.059899416,0.04589974,0.07019468,0.039466597
114,0.06180014,0.042207565,0.046865862,0.03350256,0.0666381,0.037702188,0.042127576,0.04010597,0.06378453,0.05800976,0.05026258,0.03557117,0.044819836,0.05301856,0.044364028,0.064621836,0.060061023,0.046415575,0.06828208,0.039839078
115,0.062592,0.041698754,0.049075704,0.03311867,0.06420953,0.03641191,0.041817132,0.04075568,0.06515032,0.05825052,0.049100682,0.035897702,0.044766925,0.05115377,0.04712714,0.061680432,0.06329915,0.047755647,0.06514264,0.040995747
116,0.060220085,0.04404359,0.04841575,0.032740466,0.067404926,0.036902342,0.042133655,0.03983022,0.06393682,0.05842424,0.050094217,0.035050537,0.0435466,0.051982075,0.045902297,0.06646519,0.059490256,0.047428537,0.06644768,0.039540514
117,0.06040977,0.04412881,0.048543133,0.03262248,0.06698922,0.036822025,0.042031292,0.039869446,0.06346835,0.057685904,0.050538696,0.03538183,0.043370094,0.051865753,0.04634379,0.066629514,0.06018614,0.047172934,0.065732986,0.04020794
118,0.060413912,0.044155233,0.04889468,0.032317623,0.06641824,0.036684114,0.042262014,0.040109105,0.06348689,0.05723825,0.05088075,0.03561332,0.04341725,0.051717643,0.04666735,0.066552885,0.060261004,0.047282975,0.06483066,0.04079629
119,0.060196724,0.04441605,0.04887007,0.03221423,0.066354655,0.036502536,0.042257894,0.040128324,0.063258655,0.05694372,0.05123772,0.035818793,0.043139808,0.05173511,0.04694813,0.067370474,0.059679672,0.047234632,0.0646841,0.041008696
120,0.06107487,0.04375134,0.047921464,0.032893218,0.06724339,0.0366069,0.04163432,0.039338302,0.062985815,0.05756327,0.050547753,0.035852153,0.043213762,0.052369256,0.04609609,0.067266256,0.059688706,0.046760917,0.067179024,0.04001326
121,0.06105682,0.043929078,0.04841339,0.032536875,0.067550406,0.036394812,0.041715518,0.039442003,0.06331744,0.05775078,0.050345063,0.03572151,0.04325951,0.051920637,0.04638974,0.06727219,0.059356697,0.04707029,0.06650562,0.040051706
122,0.060508344,0.0444588,0.048772797,0.031902827,0.06708338,0.036397178,0.04189117,0.03972347,0.06289818,0.056327026,0.051542126,0.036175966,0.04315341,0.051671375,0.046560705,0.068470135,0.0596486,0.04644901,0.06520122,0.041164253
123,0.06113615,0.044100333,0.048825696,0.0318647,0.06722678,0.0363487,0.041916955,0.039632175,0.06300049,0.05687797,0.051057618,0.036002085,0.043395393,0.051700648,0.046361726,0.0679685,0.059664883,0.046621032,0.06531464,0.040983506
124,0.06069431,0.044335064,0.048957594,0.03203528,0.06764725,0.036546674,0.0418592,0.03949669,0.063006476,0.056930732,0.050913543,0.035809685,0.043374907,0.05163767,0.04655124,0.067819655,0.05967207,0.046811726,0.06529344,0.040606815
125,0.060608227,0.044385046,0.049296465,0.03183069,0.068268135,0.03666982,0.0419946,0.039470773,0.063668296,0.0574718,0.050357364,0.035459466,0.04371331,0.0512614,0.046452053,0.066943265,0.059504926,0.047272764,0.06533484,0.0400368
126,0.060249727,0.04507559,0.049980197,0.030441992,0.0685734,0.036571775,0.043298483,0.040689178,0.064830564,0.057473417,0.050845247,0.035162784,0.04381059,0.050439678,0.046723913,0.06620797,0.057661947,0.048353076,0.06284195,0.040768534
127,0.060347185,0.045194764,0.050153717,0.030321809,0.06856496,0.036576983,0.04340525,0.040524263,0.06481381,0.057427976,0.050808743,0.035199776,0.04370158,0.05042073,0.047000304,0.06575086,0.0576496,0.048809834,0.062612176,0.040715713
128,0.058814365,0.04646504,0.04984748,0.029813787,0.07052736,0.037083387,0.04414583,0.041256648,0.06691378,0.05718161,0.051056452,0.034730732,0.043343697,0.04948397,0.046829313,0.06425074,0.05580917,0.04998389,0.06243993,0.040022764
129,0.058767553,0.04626954,0.049869116,0.029716015,0.070058264,0.036900107,0.044182457,0.04138432,0.06698087,0.05698843,0.051302858,0.035007294,0.043445323,0.04957446,0.046789926,0.064822264,0.055428274,0.049699493,0.06252748,0.04028592
130,0.059268147,0.04665294,0.04978964,0.030095406,0.071364604,0.03708047,0.0437603,0.04087617,0.06662523,0.057515632,0.05055421,0.034349263,0.0430056,0.049196746,0.047176257,0.06404998,0.056440815,0.05030518,0.062026847,0.039866615
131,0.0594253,0.046510972,0.0498877,0.03018648,0.070996374,0.036891554,0.043559868,0.040735405,0.066382915,0.05754066,0.05050315,0.034485843,0.042937968,0.0492583,0.04742578,0.06441721,0.056622986,0.050189443,0.062076498,0.03996561
132,0.05987114,0.045353513,0.05042782,0.030919425,0.06851701,0.03599972,0.042925462,0.040114645,0.065174505,0.058291804,0.049952913,0.03511043,0.0432138,0.050244804,0.04795663,0.06596207,0.05715063,0.049554788,0.063430816,0.039828043
133,0.059391316,0.045996845,0.05038484,0.030788448,0.07018233,0.036437366,0.042883094,0.040402763,0.065808386,0.058246657,0.04979165,0.03456683,0.04319884,0.04951584,0.047822796,0.06511317,0.057155237,0.049801316,0.063038565,0.039473686
134,0.060201835,0.045404967,0.04935008,0.029560354,0.06953526,0.03662716,0.044271354,0.041293412,0.06629817,0.056272883,0.052028228,0.03553954,0.04330729,0.050338313,0.04595985,0.06588068,0.05562578,0.048754282,0.062040303,0.041710317
135,0.059642017,0.04546304,0.04907822,0.029193835,0.069649585,0.036765542,0.044693477,0.041782122,0.06716176,0.05565047,0.052734103,0.035785925,0.04334696,0.050311618,0.045478206,0.066179626,0.054433383,0.04853692,0.062067494,0.042045623
136,0.06020095,0.0460099,0.04937852,0.029672552,0.07089735,0.036894225,0.044076513,0.04125753,0.06640499,0.056472152,0.0516411,0.034919832,0.04278607,0.049835686,0.046374306,0.06495243,0.056080483,0.049436368,0.061245635,0.041463364
137,0.060381204,0.04557257,0.04926904,0.029352423,0.06992369,0.0368651,0.04446733,0.041374546,0.06638052,0.056022957,0.052221272,0.035419807,0.043145116,0.05026385,0.045868117,0.065301046,0.055768564,0.048985656,0.0614684,0.041948814
138,0.061699495,0.04230348,0.05152818,0.026856,0.064220734,0.035554696,0.046662245,0.044402122,0.07187475,0.054530665,0.053058144,0.03737905,0.045163855,0.049256105,0.045315105,0.06149932,0.055328935,0.04896428,0.0583927,0.046010148
139,0.06169932,0.042372175,0.050528593,0.02674422,0.06382499,0.035553988,0.04731238,0.044236746,0.0711721,0.05414776,0.053952925,0.037860245,0.045596402,0.049847268,0.0443264,0.06262793,0.054395854,0.048515104,0.059165057,0.046120584
140,0.06062141,0.042738587,0.05259961,0.026977932,0.06382661,0.03540701,0.04664266,0.045343496,0.07321213,0.05496478,0.052486125,0.036748543,0.04445467,0.048365094,0.04694089,0.060270015,0.05517832,0.050287057,0.057003114,0.045931943
141,0.05920967,0.043124575,0.052881874,0.02735993,0.06369945,0.03632246,0.04653661,0.045747284,0.07238463,0.05452054,0.053280555,0.036313385,0.04331757,0.04939005,0.047596537,0.061084963,0.05444905,0.05020419,0.056431044,0.04614556
142,0.05973675,0.04343675,0.053065337,0.027793443,0.06327851,0.0356708,0.04632059,0.045408938,0.07159696,0.055474836,0.052363135,0.03601766,0.043239724,0.0488706,0.048602674,0.06053917,0.05570252,0.051142532,0.055863246,0.045875873
143,0.059587404,0.04468089,0.05108311,0.028448436,0.066400535,0.036379084,0.045839887,0.043985773,0.06953801,0.05550254,0.052750986,0.035639685,0.04291892,0.049560208,0.04727788,0.062781475,0.055012785,0.050326996,0.0579779,0.044307448
144,0.059357706,0.04462708,0.051801417,0.028040534,0.06732841,0.03685877,0.04576738,0.044338744,0.07117811,0.05447232,0.053178683,0.0354664,0.04266967,0.049068227,0.0464252,0.06217356,0.054008864,0.050239794,0.058981825,0.04401728
145,0.05891892,0.044091597,0.053239234,0.02772054,0.065715216,0.036817245,0.046037372,0.04532051,0.07246472,0.054126833,0.053198908,0.035576258,0.042597495,0.04876339,0.04727009,0.060867805,0.05406423,0.0506623,0.05776686,0.04478045
146,0.059957653,0.045011215,0.05141546,0.029490456,0.06900102,0.039716944,0.045088693,0.043228555,0.067398295,0.051988453,0.055898037,0.03341526,0.039198205,0.05333601,0.042900525,0.06601654,0.05118809,0.049826033,0.06368366,0.042240866
147,0.05889002,0.045436602,0.050917953,0.029176075,0.06935925,0.03953719,0.04549299,0.043886993,0.06800447,0.052005176,0.05612801,0.03383348,0.03963822,0.052790884,0.04335322,0.06640949,0.05045317,0.049428906,0.062785044,0.04247282
148,0.061059855,0.04534606,0.054467432,0.031764682,0.07062185,0.04160768,0.044684112,0.041489027,0.06551643,0.048204236,0.056681182,0.033230525,0.038217105,0.053190973,0.039600834,0.0643769,0.051693354,0.048088674,0.07020901,0.03995017
149,0.06104615,0.045313254,0.054634467,0.031890754,0.07067542,0.042060036,0.044535607,0.04122732,0.06524294,0.047897667,0.05698325,0.0329993,0.037872218,0.05361036,0.03922939,0.064383164,0.051567644,0.04811954,0.07092284,0.039788797
150,0.06247191,0.044084594,0.05403971,0.033651046,0.06809754,0.043000765,0.04487252,0.03864652,0.0639398,0.04947983,0.055255976,0.032273863,0.038771432,0.05579456,0.037320912,0.062010318,0.053603567,0.04979508,0.075125776,0.037764326
151,0.06143681,0.04500326,0.05437401,0.033030882,0.06855253,0.042642634,0.045169976,0.03987032,0.06429597,0.049077667,0.05593638,0.03245578,0.03852409,0.054763872,0.038516343,0.0624876,0.05280004,0.049868718,0.07279382,0.038399227
152,0.06082243,0.04418491,0.057135355,0.03232259,0.06710573,0.039081253,0.044566676,0.040116303,0.06900201,0.052219804,0.051192213,0.03473228,0.04212852,0.04893621,0.043349244,0.05646031,0.059213053,0.050183997,0.06717017,0.040076952
153,0.05972543,0.04354871,0.058292836,0.032950453,0.06573381,0.039045908,0.04413242,0.038960654,0.07003546,0.053420927,0.049637005,0.035093214,0.043182347,0.04824425,0.044354122,0.053694952,0.062220123,0.050662253,0.06697893,0.04008619
154,0.064058505,0.04320436,0.058370326,0.032306552,0.06301683,0.040241808,0.04562015,0.040504586,0.066658475,0.050888643,0.053288225,0.03276337,0.039603807,0.0522691,0.04099377,0.056580402,0.05728945,0.05329432,0.06945601,0.0395913
155,0.06454984,0.042907264,0.058233455,0.032354694,0.06300602,0.04077699,0.045475833,0.039862078,0.06668736,0.05121183,0.053169016,0.032695718,0.039529875,0.05247995,0.04045543,0.055898026,0.05755508,0.0532579,0.07075029,0.03914335
156,0.06268124,0.04291319,0.05756457,0.03233814,0.06263434,0.043533687,0.04609644,0.039458755,0.06656119,0.0519936,0.054552633,0.03229044,0.038137075,0.053550858,0.040141515,0.05481307,0.055897176,0.0533854,0.07290675,0.038550016
157,0.06274451,0.044547006,0.054240864,0.03280578,0.067222804,0.045325488,0.045086995,0.03768728,0.06450497,0.051274456,0.0558619,0.03240621,0.037629176,0.05461039,0.037878845,0.05750772,0.05403809,0.050690316,0.0772541,0.036683165
158,0.0633455,0.043579154,0.056543056,0.03164358,0.063713774,0.043558165,0.046132494,0.039111096,0.06620816,0.05245252,0.055192176,0.032669336,0.037791442,0.052410208,0.040123064,0.054612823,0.055645965,0.05295962,0.073868476,0.03843939
159,0.062811114,0.043820463,0.05612455,0.031664487,0.06440289,0.044057567,0.046063077,0.03906254,0.06598848,0.052245963,0.055663258,0.032634646,0.03743902,0.05273561,0.0399143,0.055130497,0.055023298,0.052486874,0.07444154,0.03828985
160,0.06215631,0.04281308,0.058072183,0.03251135,0.061609425,0.042758033,0.04643632,0.040217683,0.06638612,0.05173443,0.054616988,0.032221284,0.03810055,0.053769104,0.040784117,0.05542834,0.055863377,0.0538919,0.07129878,0.039330658
161,0.062139396,0.04292663,0.058319792,0.032700066,0.061603848,0.042271238,0.046381537,0.04051758,0.06640238,0.051368084,0.054337174,0.032244872,0.03851652,0.053811383,0.04094983,0.055904675,0.05595597,0.053924512,0.07030236,0.03942219
162,0.062110282,0.04323917,0.05682438,0.03182256,0.062191084,0.04355357,0.04678525,0.039747257,0.06578778,0.052602112,0.055864148,0.032485716,0.03699784,0.053168826,0.040774412,0.054937575,0.055146836,0.053513225,0.07315211,0.039295748
163,0.061928913,0.043293193,0.05684271,0.031791348,0.062234037,0.043711036,0.046857834,0.03970856,0.0658473,0.052638885,0.055850897,0.032457475,0.037010312,0.053173497,0.040772997,0.054700263,0.055131994,0.053619135,0.07331262,0.039117053
164,0.062734775,0.043395936,0.05696185,0.031496793,0.06312796,0.04299386,0.04657251,0.03970276,0.06614709,0.052377686,0.055334505,0.032585084,0.03764378,0.052313074,0.04073441,0.054828536,0.055591173,0.053471744,0.07284552,0.039140925
165,0.065120265,0.043048203,0.05740185,0.03179017,0.06336013,0.040248234,0.04590302,0.039711855,0.066240296,0.051791787,0.053492915,0.03304504,0.03950938,0.051516246,0.04061228,0.05584284,0.057561625,0.05323085,0.071056515,0.03951646
166,0.06200771,0.043583978,0.056782793,0.03149369,0.063349076,0.044408984,0.046499316,0.03947835,0.06640555,0.052546274,0.05580357,0.03244579,0.03710561,0.0526975,0.04052072,0.05423855,0.054942798,0.05323904,0.07388845,0.038562212
167,0.06291369,0.04328879,0.056767147,0.031502455,0.06345528,0.043866843,0.04631425,0.039225243,0.06641918,0.05259506,0.055331133,0.032536384,0.03752096,0.052465722,0.04025566,0.05429159,0.055487067,0.053144604,0.07399403,0.038624987
168,0.061965395,0.043897532,0.057114232,0.031575408,0.06319832,0.04495054,0.04601854,0.0395227,0.0670145,0.05256606,0.05580064,0.032727,0.036761746,0.05284379,0.04078003,0.053548925,0.05504076,0.052728552,0.073867545,0.038077805
169,0.06305761,0.044830006,0.05634542,0.031910222,0.06500755,0.04559232,0.044767637,0.038938385,0.067224585,0.052037325,0.055722576,0.03328799,0.03690716,0.052999064,0.040033594,0.05412648,0.054875843,0.050915588,0.07438524,0.037035443
170,0.06284739,0.04243297,0.058731355,0.03230699,0.062844366,0.042612158,0.045629006,0.040085852,0.06739789,0.051313795,0.05377932,0.032277398,0.03858162,0.053327218,0.040554788,0.055235207,0.05645667,0.053165514,0.07131165,0.03910884
171,0.06284244,0.04247126,0.058656413,0.03232273,0.06267311,0.042626902,0.045680728,0.040069327,0.067367285,0.051401936,0.053835012,0.03232022,0.03854562,0.053338427,0.040568784,0.055156473,0.0564565,0.053197566,0.0713703,0.039099067
172,0.061798647,0.043522064,0.057557322,0.031564202,0.0631727,0.044354156,0.04619615,0.040038273,0.066949256,0.05213283,0.055693157,0.032438442,0.03708112,0.05273631,0.04100478,0.05443092,0.054869186,0.053066645,0.07247312,0.03892068
173,0.063967645,0.04442559,0.057110183,0.031663004,0.06572332,0.04483862,0.04422727,0.039125923,0.06768899,0.05172406,0.05511436,0.03330276,0.037274618,0.052243855,0.040356748,0.054363158,0.0554393,0.050637137,0.07321706,0.03755644
174,0.062341917,0.043837685,0.057571035,0.032233246,0.06594101,0.04325532,0.04460849,0.039611198,0.06674457,0.05090277,0.054453842,0.032542698,0.037468832,0.05328869,0.040461723,0.056303483,0.055920742,0.051418938,0.07296492,0.03812883
175,0.061617386,0.043477733,0.05769997,0.03291276,0.06478216,0.043433674,0.045010872,0.039757755,0.066599436,0.050617665,0.05433808,0.032253046,0.037960913,0.054464933,0.040065706,0.056788832,0.05559443,0.05188758,0.07259223,0.038144954
176,0.062978886,0.04245219,0.058475144,0.032199897,0.06253231,0.042719398,0.045774586,0.03990676,0.067227945,0.051673733,0.05401478,0.032385174,0.038327366,0.053229272,0.040569402,0.05487281,0.056496076,0.053238507,0.07180953,0.03911612
177,0.06311375,0.042657387,0.058408868,0.031870943,0.06322385,0.04326708,0.0454862,0.03974978,0.067579895,0.051790796,0.054230507,0.03253403,0.038001694,0.052840773,0.04060774,0.054380756,0.056332387,0.052763462,0.07231733,0.038842764
178,0.06139691,0.043600876,0.058951437,0.032263722,0.06440544,0.039941363,0.044948466,0.039684072,0.06891829,0.052353904,0.05127135,0.03386436,0.0412216,0.049737692,0.043072607,0.053672828,0.060220525,0.05253474,0.06859783,0.039342053
179,0.061400186,0.043456234,0.059425093,0.03228937,0.06391604,0.040141713,0.044948332,0.040094767,0.06886938,0.05195144,0.0516127,0.033609048,0.04062338,0.050362077,0.04304691,0.05393628,0.059737824,0.052688755,0.06845671,0.03943379
180,0.056850012,0.045377232,0.058878012,0.032332875,0.067046806,0.037698086,0.043408107,0.03815458,0.07187055,0.05527265,0.047353134,0.036335364,0.043816708,0.045439478,0.047592144,0.0492685,0.06684975,0.05100862,0.06746479,0.037982658
181,0.05734929,0.045097496,0.05783551,0.031745642,0.0659212,0.037105028,0.043455973,0.039028388,0.07176466,0.05652353,0.047469623,0.03584116,0.04299809,0.046574533,0.048321176,0.050253317,0.0659133,0.05203968,0.066618964,0.038143367
182,0.057855714,0.043431878,0.058377996,0.03153515,0.064996734,0.03822646,0.042969026,0.039780732,0.072426565,0.055989396,0.04860295,0.035124764,0.04198973,0.048184987,0.04783195,0.0520555,0.06364979,0.05160619,0.06519986,0.04016464
183,0.057742197,0.043057133,0.05771138,0.031488787,0.063163646,0.03818852,0.042845573,0.040656906,0.07165585,0.05686347,0.049253717,0.034259055,0.04066801,0.050398443,0.048335105,0.05383062,0.062117435,0.052682254,0.06453681,0.040545106
184,0.05450141,0.044353116,0.059434477,0.033921737,0.06567059,0.040843464,0.043552715,0.038940355,0.07136948,0.054195497,0.04932483,0.03522869,0.04221557,0.04877161,0.046927568,0.05164511,0.06279872,0.050334428,0.066721775,0.039248917
185,0.054941513,0.04454405,0.059237126,0.033738982,0.066122904,0.04137387,0.043679584,0.038770445,0.07107509,0.05381311,0.049740206,0.034962293,0.041965567,0.049015235,0.046097983,0.05176354,0.062240176,0.050447684,0.06765313,0.038817566
186,0.054600812,0.04544413,0.056212753,0.033207893,0.06903163,0.041087065,0.04263174,0.038820226,0.070036046,0.05474316,0.050369166,0.034754843,0.041008677,0.050244108,0.045804672,0.055005066,0.06019483,0.04930683,0.0695861,0.037910253
187,0.055933576,0.044838298,0.051690206,0.033152536,0.06799443,0.03833642,0.041865584,0.040417384,0.06891408,0.05966093,0.048667163,0.033624057,0.041081283,0.05272927,0.046395697,0.059226736,0.057612784,0.050703876,0.07128857,0.035867117
188,0.055590898,0.044740856,0.052990124,0.033072487,0.06764626,0.038555678,0.04210485,0.0399133,0.06774364,0.0593829,0.048863776,0.03327171,0.0407779,0.053224787,0.04729173,0.05946086,0.057867587,0.051418565,0.0698984,0.036183655
189,0.056045726,0.044870008,0.052010126,0.033540417,0.067754805,0.038107906,0.04188208,0.039811306,0.06792442,0.0602244,0.0481484,0.033449817,0.041088823,0.052962385,0.047172695,0.059092578,0.058024816,0.051551748,0.07089311,0.035444405
190,0.055849757,0.043438636,0.050919194,0.0346008,0.066664614,0.03584749,0.042224478,0.040211122,0.06760993,0.06051092,0.04819055,0.03495714,0.044165995,0.05367854,0.046741564,0.062252816,0.054432128,0.053379066,0.06826955,0.036055714
191,0.057924688,0.043356635,0.049803697,0.03431454,0.0666805,0.036199078,0.04307435,0.039253507,0.06653556,0.062019132,0.04711146,0.034773633,0.043337997,0.05365255,0.04753042,0.060163207,0.05653961,0.05228873,0.07025723,0.035183415
